id,สถานภาพ,วิธีรับเข้า,วุฒิ,คะแนนเฉลี่ยก่อนรับเข้า,จบการศึกษาจาก,หน่วยกิตที่ลงทะเบียน,หน่วยกิตที่ผ่าน,หน่วยกิตของหลักสูตร,คะแนนเฉลี่ยสะสม,GPA 2559/1,GPA 2559/2,GPA 2560/1,GPA 2560/2,GPA 2560/3,GPA 2561/1,GPA 2561/2,GPA 2561/3,GPA 2562/1,GPA 2562/2,GPA 2562/3,GPA 2563/1,GPA 2563/2,GPA 2563/3,GPA 2564/1,GPA 2564/2,GPA 2564/3,GPA 2565/1,GPA 2565/2,GPA 2565/3,GPA 2566/1,GPA 2566/2,GPA 2567/1,GPA 2567/2,GPA 2567/3,GPA 2568/1
157,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,2.74,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,137,137,137,2.06,0,0,1.42,1.84,1.86,1.82,1.9,1.89,1.95,1.95,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,3.6,วิทยาลัยเทคโนโลยีมิตรพลบริหารธุรกิจ,137,137,137,2.81,0,0,3.08,3.15,3.12,3.14,3.21,0,0,3.08,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0
159,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,2.85,วิทยาลัยเทคโนโลยีสารสาสน์กนกอนุสรณ์,143,137,137,2.07,0,0,2.25,2.12,2.2,2.24,2.35,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,3.31,วิทยาลัยเทคโนโลยีบริหารธุรกิจสมุทรปราการ,137,137,137,2.6,0,0,1.58,0,0,0,0,1.86,1.86,0,1.86,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
161,พ้นสภาพนักศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,2.93,วิทยาลัยเทคโนโลยีสารสาสน์กนกอนุสรณ์,97,82,137,1.36,0,0,2,2.22,2.23,2.33,2.46,2.46,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,3.13,วิทยาลัยพณิชยการบางนา,140,137,137,2.81,1.83,1.93,2.15,2.16,2.2,2.2,2.21,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,2.77,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,137,137,137,2.12,2.58,3.15,3.27,3.35,3.36,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,พ้นสภาพนักศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,2.74,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,125,110,137,1.65,0,0,1.7,1.66,1.69,1.74,1.95,1.85,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,3.4,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,140,137,137,2.36,0,0,2.5,2.35,2.23,2.39,2.64,2.65,2.65,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,พ้นสภาพนักศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,2.33,วิทยาลัยพณิชยการเชตุพน,119,104,137,1.69,2.25,2.25,2.26,2.26,2.36,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,2.64,วิทยาลัยพณิชยการเชตุพน,137,137,137,2.29,1.5,0,1.67,2.09,0,2.35,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,3.82,วิทยาลัยการอาชีพสระบุรี,137,137,137,3.65,1.9,2.27,2.44,2.48,2.5,2.46,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,ถอนชื่อออกจากทะเบียนนักศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,ปวส.,3.1,วิทยาลัยพณิชยการบางนา,140,125,137,2.53,0,0,2.4,2.54,2.68,2.67,2.65,2.6,2.58,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,สำเร็จการศึกษา,โควตา-เรียนดี,ปวช.,3.54,วิทยาลัยอาชีวศึกษาสงขลา,128,128,128,3.34,3.88,0,2.4,2.4,2.36,2.28,2.27,2.25,2.15,2.08,0,2.12,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0
171,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio,มัธยมศึกษาตอนปลาย (ม.6),2.91,โรงเรียนเซนต์ปีเตอร์ ธนบุรี,128,128,128,3.2,4,0,0,0,0,3.76,2.8,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio,มัธยมศึกษาตอนปลาย (ม.6),2.88,โรงเรียนจันทร์ประดิษฐารามวิทยาคม,128,128,128,3.26,0,0,0,0,0,1.92,1.95,0,2.25,2.57,0,2.72,2.86,0,2.86,2.88,0,0,0,0,0,0,0,0,0,0
173,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.62,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.52,0,0,0,0,0,3.08,2.78,0,2.67,2.68,0,2.5,2.55,0,2.55,2.5,0,2.51,0,0,0,0,0,0,0,0
174,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.19,0,0,0,0,0,2,2.21,0,2.09,2.09,0,2.22,2.33,0,2.33,2.38,0,2.36,0,0,0,0,0,0,0,0
175,ถอนชื่อออกจากทะเบียนนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.96,วิทยาลัยเทคโนโลยีสารสาสน์,18,18,128,2.58,0,0,0,0,0,0,2,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.4,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.23,0,0,0,0,0,0,0,0,2.35,2.5,0,2.57,2.63,0,2.63,2.71,0,0,0,0,0,0,0,0,0,0
177,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.64,วิทยาลัยพณิชยการเชตุพน,134,128,128,2.51,0,0,0,0,0,0,0,0,2.75,2.58,0,2.79,2.96,0,2.8,2.78,0,2.78,2.85,0,0,0,0,0,0,0
178,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.53,วิทยาลัยอาชีวศึกษาธนบุรี,128,128,128,2.84,0,0,0,0,0,0,0,0,2.42,2.23,0,2.17,2.39,0,2.47,2.57,0,2.57,2.65,0,0,0,0,0,0,0
179,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.7,วิทยาลัยพณิชยการเชตุพน,140,128,128,2.27,0,0,0,0,0,2.58,2.42,0,2.17,0,0,2.19,2.43,0,2.46,2.54,0,2.54,2.5,0,0,0,0,0,0,0
180,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.48,วิทยาลัยอาชีวศึกษาดุสิตพณิชยการ,128,128,128,2.63,0,0,0,0,0,2.25,1.83,0,1.78,1.87,0,1.9,1.99,0,1.99,2.07,0,0,0,0,0,0,0,0,0,0
181,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.13,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.66,0,0,0,0,0,2,1.62,0,1.5,1.67,0,1.9,2.16,2.16,2.14,2.18,0,0,0,0,0,0,0,0,0,0
182,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.34,วิทยาลัยอาชีวศึกษาธนบุรี,128,128,128,2.42,0,0,0,0,0,1.83,1.86,0,1.77,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.21,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.49,0,0,0,0,0,2.33,2.12,0,2.03,1.98,0,2.02,2.12,0,2.12,0,0,0,0,0,0,0,0,0,0,0
184,พ้นสภาพนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.45,วิทยาลัยเทคโนโลยีสารสาสน์กนกอนุสรณ์,36,24,128,1,0,0,0,0,0,2.58,2.72,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
185,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio,มัธยมศึกษาตอนปลาย (ม.6),2.86,โรงเรียนนารีวุฒิ,128,128,128,3.45,0,0,0,0,0,1.92,1.67,0,1.83,2.16,0,2.39,2.47,0,2.47,2.53,0,0,0,0,0,0,0,0,0,0
186,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio,มัธยมศึกษาตอนปลาย (ม.6),3.42,โรงเรียนอุตรดิตถ์ดรุณี,128,128,128,3.19,0,0,0,0,0,3.42,3.42,0,3.45,3.19,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,พ้นสภาพนักศึกษา,ระบบ TCAS รอบ Portfolio โควตา-เครือข่าย (วุฒิ ม.6),มัธยมศึกษาตอนปลาย (ม.6),2.82,โรงเรียนเตรียมอุดมศึกษาน้อมเกล้า สมุทรปราการ,51,33,128,1.26,0,0,0,0,0,3,0,0,0,0,0,2.92,3.07,3.07,0,3.06,0,0,0,0,0,0,0,0,0,0
188,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio โควตา-เครือข่าย (วุฒิ ม.6),มัธยมศึกษาตอนปลาย (ม.6),2.95,โรงเรียนพระแม่มารี,128,128,128,2.51,0,0,0,0,0,3.38,3.1,0,2.81,2.72,0,2.62,2.67,0,0,2.67,2.67,2.7,2.7,2.68,0,0,0,0,0,0
189,สำเร็จการศึกษา,ระบบ TCAS รอบ Portfolio โควตา-เครือข่าย (วุฒิ ม.6),มัธยมศึกษาตอนปลาย (ม.6),2.89,โรงเรียนเทพศิรินทร์,128,128,128,2.27,0,0,0,0,0,0,0,0,2.67,2.29,0,2.28,2.57,0,2.5,2.53,0,2.53,2.59,0,0,0,0,0,0,0
190,ลาออก,โควตา-เครือข่าย,ปวช.,3.1,วิทยาลัยเทคโนโลยีสารสาสน์,33,30,128,2.18,0,0,0,0,0,0,0,0,2.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,สำเร็จการศึกษา,ระบบ TCAS รอบ โควตา,มัธยมศึกษาตอนปลาย (ม.6),2.62,โรงเรียนสวนกุหลาบวิทยาลัย ธนบุรี,128,128,128,2.43,0,0,0,0,0,0,0,0,3.83,3.36,0,3.2,3.19,0,2.98,2.94,0,2.94,2.96,0,0,0,0,0,0,0
192,พ้นสภาพนักศึกษา,ระบบ TCAS รอบ โควตา,มัธยมศึกษาตอนปลาย (ม.6),2.36,โรงเรียนเตรียมอุดมศึกษาน้อมเกล้า สมุทรปราการ,33,27,128,1.4,0,0,0,0,0,0,0,0,0,3,0,3.31,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0
193,สำเร็จการศึกษา,ระบบ TCAS รอบ โควตา,มัธยมศึกษาตอนปลาย (ม.6),3.04,โรงเรียนรัตนาธิเบศร์,128,128,128,2.36,0,0,0,0,0,0,0,0,3.92,3.88,0,3.92,3.83,0,3.68,3.66,0,3.66,3.66,0,0,0,0,0,0,0
194,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.37,วิทยาลัยเทคโนโลยีสารสาสน์กนกอนุสรณ์,137,128,128,2.71,0,0,0,0,0,0,0,0,3.57,3.54,0,3.62,3.75,0,3.73,3.72,0,3.72,3.75,0,0,0,0,0,0,0
195,พ้นสภาพนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.77,วิทยาลัยเทคโนโลยีสารสาสน์,33,24,128,1.22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.75,3.68,0,0,0,0,0,0,0,0,0,0
196,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,3.03,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.78,0,0,0,0,0,0,0,0,3.25,3.17,0,3.17,3.16,0,3.16,3.17,0,3.17,3.22,0,0,0,0,0,0,0
197,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.39,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.57,0,0,0,0,0,2.58,2.38,0,2.22,2.34,0,2.33,2.36,0,0,2.5,0,2.5,2.58,0,0,0,0,0,0,0
198,พ้นสภาพนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.47,วิทยาลัยพณิชยการเชตุพน,72,69,128,1.72,0,0,0,0,0,2,1.45,0,0,0,0,0,1.8,0,1.8,1.98,0,0,0,0,0,0,0,0,0,0
199,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวช.,2.4,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.25,0,0,0,0,0,2.75,2.45,0,2.44,2.34,0,2.31,2.33,0,2.33,2.42,0,2.41,0,0,0,0,0,0,0,0
200,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.47,โรงเรียนสตรีวัดอัปสรสวรรค์,128,128,128,2.67,0,0,0,0,0,3,2.67,0,2.5,2.45,0,2.47,2.61,0,0,2.67,2.67,0,2.67,2.65,0,0,0,0,0,0
201,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),3.04,โรงเรียนอิสลามวิทยาลัยแห่งประเทศไทย,128,128,128,2.17,0,0,0,0,0,0,0,0,0,0,0,3.6,3.46,0,3.5,3.2,0,0,0,0,0,0,0,0,0,0
202,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.68,โรงเรียนบางมดวิทยา “สีสุกหวาดจวนอุปถัมภ์”,137,131,128,2.28,0,0,0,0,0,0,0,0,0,0,0,3.1,2.95,0,2.97,2.95,0,2.98,2.92,0,2.92,2.89,0,0,0,0
203,พ้นสภาพนักศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.42,โรงเรียนสวนกุหลาบวิทยาลัย ธนบุรี,51,45,128,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,2.78,0,2.78,2.64,0,0,0,0
204,พ้นสภาพนักศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.49,โรงเรียนสวนกุหลาบวิทยาลัย ธนบุรี,72,63,128,1.5,0,0,0,0,0,0,0,0,0,0,0,2.42,2.27,0,2.09,0,0,0,0,0,0,2.5,0,0,0,0
205,พ้นสภาพนักศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.43,โรงเรียนสตรีวัดอัปสรสวรรค์,60,36,128,1.31,0,0,0,0,0,0,0,0,0,0,0,1.75,1.94,0,2.08,1.84,0,0,0,0,0,0,0,0,0,0
206,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.75,โรงเรียนท่าชนะ,128,128,128,2.25,0,0,0,0,0,0,0,0,0,0,0,2.1,2.05,0,2.53,2.63,0,2.16,0,0,0,0,0,0,0,0
207,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.62,โรงเรียนสตรีวัดอัปสรสวรรค์,128,128,128,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,2.29,0,2.38,2.41,0,2.59,2.54,2.54,2.51,0,0
208,พ้นสภาพนักศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.41,โรงเรียนลาซาล,48,36,128,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,1.91,0,2.06,0,0,0,0,0
209,พ้นสภาพนักศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.18,โรงเรียนกระสังพิทยาคม,33,27,128,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.96,1.96,0,0,0
210,สำเร็จการศึกษา,ระบบ TCAS รอบ รับตรงร่วมกัน,มัธยมศึกษาตอนปลาย (ม.6),2.42,โรงเรียนท่าช้างวัดราษฎร์บำรุง,140,128,128,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,2.3,0,2.43,2.39,0,2.37,2.27,2.27,2.19,2.18,2.18
211,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,มัธยมศึกษาตอนปลาย (ม.6),3.71,โรงเรียนศรีคูณวิทยบัลลังก์,128,128,128,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,2.88,0,2.64,2.5,0,2.5,2.46,2.46,2.43,0,0
212,สำเร็จการศึกษา,สอบคัดเลือก-สมัครทางอินเทอร์เน็ต,มัธยมศึกษาตอนปลาย (ม.6),3.06,โรงเรียนศึกษานารีวิทยา,131,128,128,2.71,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,3.75,3.54,0,3.56,3.54,0,3.58,3.6,3.6,3.59,0,0
213,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.11,วิทยาลัยพณิชยการบางนา,132,132,128,3.12,0,0,0,0,0,0,0,0,0,0,0,3,2.94,0,3.23,3.1,0,3.12,3.07,0,3.23,3.27,0,0,0,0
214,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,2.89,วิทยาลัยพณิชยการเชตุพน,131,128,128,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.12,0,3.03,2.94,0,3.08,3.14,3.14,3.16,0,0
215,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.68,วิทยาลัยพณิชยการบางนา,129,129,128,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.54,0,2.42,2.44,0,0,2.54,2.54,2.66,0,0
216,ถอนชื่อออกจากทะเบียนนักศึกษา,โควตา-เรียนดี,ปวส.,3.35,วิทยาลัยพณิชยการบางนา,101,101,128,2.75,0,0,0,0,0,3.58,3.38,0,3.43,0,0,0,0,0,0,0,0,0,3.28,0,3.04,2.93,2.93,2.95,0,0
217,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.88,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,128,128,128,3.2,0,0,0,0,0,3.33,3.04,0,3.14,3.18,0,3.23,3.18,0,3.18,3.22,0,0,0,0,0,0,0,0,0,0
218,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.1,วิทยาลัยพณิชยการบางนา,129,129,128,2.51,0,0,0,0,0,3.92,3.69,0,3.45,3.33,0,3.35,3.36,0,3.36,3.4,0,0,0,0,0,0,0,0,0,0
219,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.09,วิทยาลัยพณิชยการธนบุรี,129,129,128,2.62,0,0,0,0,0,3.58,3.21,0,3.08,3.04,0,3.08,3.1,0,3.1,3.1,0,0,0,0,0,0,0,0,0,0
220,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.9,วิทยาลัยอาชีวศึกษาแพร่,128,128,128,3.01,0,0,0,0,0,3.08,3.05,0,2.96,3,0,3.06,3.11,0,3.11,3.13,0,0,0,0,0,0,0,0,0,0
221,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.12,วิทยาลัยอาชีวศึกษานครสวรรค์,130,130,128,2.33,0,0,0,0,0,2.58,2.14,0,2.16,2.25,0,2.45,2.53,0,2.53,2.61,0,2.64,0,0,0,0,0,0,0,0
222,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.09,วิทยาลัยพณิชยการบางนา,129,129,128,2.87,0,0,0,0,0,2.67,2.41,0,2.23,2.27,0,2.24,2.25,0,2.25,2.33,0,2.37,0,0,0,0,0,0,0,0
223,ลาออก,โควตา-เรียนดี,ปวส.,3.12,วิทยาลัยพณิชยการบางนา,70,67,128,1.75,0,0,0,0,0,0,2,0,2.06,2.5,0,2.5,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0
224,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.66,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.23,0,0,0,0,0,3.17,2.85,0,2.58,2.42,0,2.45,2.58,0,2.58,2.59,0,0,0,0,0,0,0,0,0,0
225,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.24,วิทยาลัยพณิชยการบางนา,132,132,128,2.99,0,0,0,0,0,4,3.83,0,3.44,3.44,0,3.42,3.3,3.3,3.3,3.21,0,0,0,0,0,0,0,0,0,0
226,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.87,วิทยาลัยพณิชยการธนบุรี,129,129,128,3.7,0,0,0,0,0,2.58,2.23,0,2.13,2.26,0,2.38,2.61,0,2.61,2.65,0,0,0,0,0,0,0,0,0,0
227,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.59,วิทยาลัยเทคโนโลยีมิตรพลบริหารธุรกิจ,128,128,128,2.74,0,0,0,0,0,2.5,1.69,0,1.39,0,0,0,1.72,0,1.72,1.85,0,0,0,0,0,0,0,0,0,0
228,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.12,วิทยาลัยพณิชยการบางนา,129,129,128,2.48,0,0,0,0,0,2.33,2.42,0,2.25,2.36,0,2.39,2.42,0,2.42,2.48,0,0,0,0,0,0,0,0,0,0
229,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.45,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.7,0,0,0,0,0,2.67,2.12,0,2.06,2.16,0,2.17,2.28,0,2.28,2.34,0,0,0,0,0,0,0,0,0,0
230,สำเร็จการศึกษา,โควตา-เรียนดี,ปวส.,3.46,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.32,0,0,0,0,0,3.58,3.08,0,2.78,2.74,0,2.62,2.63,0,2.63,2.69,0,0,0,0,0,0,0,0,0,0
231,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.1,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.81,0,0,0,0,0,3.25,3.5,0,3.36,3.38,0,3.42,3.42,0,3.42,3.43,0,0,0,0,0,0,0,0,0,0
232,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.86,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,128,128,128,3.07,0,0,0,0,0,3.5,3.06,0,2.86,3,0,3.12,3.14,0,3.14,3.17,0,0,0,0,0,0,0,0,0,0
233,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.05,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.76,0,0,0,0,0,0,0,0,2.33,2.42,0,2.47,2.86,0,2.82,2.79,0,2.79,2.88,0,0,0,0,0,0,0
234,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.47,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.57,0,0,0,0,0,3,2.18,0,2.12,2.08,0,2.02,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
235,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.25,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,131,131,128,2.65,0,0,0,0,0,0,0,0,2.93,2.65,0,2.61,2.7,0,2.67,2.73,0,2.73,2.83,0,0,0,0,0,0,0
236,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.74,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,128,128,128,3.02,0,0,0,0,0,0,0,0,3.1,2.64,0,0,2.77,0,2.74,2.68,0,2.68,2.67,0,0,0,0,0,0,0
237,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.05,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.21,0,0,0,0,0,0,0,0,0,0,0,2.5,2.62,0,2.72,2.82,0,2.82,2.77,0,0,0,0,0,0,0
238,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.72,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.69,0,0,0,0,0,2.92,2.36,0,2.33,2.52,0,2.53,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0
239,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.76,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.94,0,0,0,0,0,2.58,2.29,0,2.25,2.46,0,2.48,2.64,0,2.64,2.66,0,0,0,0,0,0,0,0,0,0
240,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,2.97,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.07,0,0,0,0,0,2.42,2.12,0,2,2.1,0,2.14,2.28,0,2.28,2.31,0,0,0,0,0,0,0,0,0,0
241,ถอนชื่อออกจากทะเบียนนักศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.64,วิทยาลัยเทคโนโลยีอรรถวิทย์พณิชยการ,69,69,128,2.67,0,0,0,0,0,0,0,0,0,0,0,2.06,2.2,0,2.2,2.27,0,0,0,0,0,0,0,0,0,0
242,สำเร็จการศึกษา,"สอบสัมภาษณ์+VNET- รับตรง (ปวช. , ปวส.)",ปวส.,3.42,วิทยาลัยพณิชยการเชตุพน,131,131,128,2.97,0,0,0,0,0,0,0,0,0,0,0,3.6,3.58,0,3.47,3.3,0,3.09,2.91,0,2.91,2.88,0,0,0,0
